Task #,Due Date,Site,Building,Equipment,Name,Interval,Status,Assigned To,Open Date,Category,Est Labor Hours,Labor Hours,Equipment Category,Updated At,Object ID
"PM-UNP-19104",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-2 (2nd Floor Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"YBpcA9gDNO"
"PM-UNP-19103",2026-05-28 16:00:00,"University Park","45 Sidney Street","45SS EF-3 (3rd Floor Elec Rm Exh)","45SS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Mark Donovan",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"jjK8b0Vcsn"
"PM-UNP-19102",2026-05-28 16:00:00,"University Park","65 Landsdowne Street","65LS Water Treatment","65LS Filter Sock Replacement (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-13 16:00:04,"Water Treatment","1.00","0.00","Water Treatment",2026-04-13 16:00:04,"xBAeEz3r4d"
"PM-UNP-19101",2026-05-28 16:00:00,"University Park","Garage - 30 Pilgrim Street","30PS EF-4 (Emerg Elec Rm)","30PS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"EDNyAnxqt8"
"PM-UNP-19100",2026-05-28 16:00:00,"University Park","Garage - 30 Pilgrim Street","30PS EF-3 (Norm Elec Rm)","30PS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"GtWHaQRtMW"
"PM-UNP-19099",2026-05-28 16:00:00,"University Park","Garage - 30 Pilgrim Street","30PS EF-2 (Water Rm)","30PS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"APbh1lxQjk"
"PM-UNP-19098",2026-05-28 16:00:00,"University Park","Garage - 30 Pilgrim Street","30PS EF-1 (Telephone Rm)","30PS Exhaust Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-13 16:00:04,"Fan","2.00","0.00","Exhaust Fan",2026-04-13 16:00:04,"RFcVUWgR7Q"
"PM-UNP-19097",2026-05-28 16:00:00,"University Park","Garage - 80 Landsowne Street","80LS Building","Drum Drip Maintenance (10 Drum Drips) - M | W 80 Landsdowne","Every 1 Month","to_do","Piotr Olszewski",2026-04-13 16:00:03,"Building","0.75","0.00","Building",2026-04-13 16:00:03,"vY18F13CHG"
"PM-UNP-19077",2026-05-27 16:00:00,"University Park","38 Sidney Street","38SS P-2 (Backup)","38SS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-12 16:00:07,"Pump","2.00","0.00","Pump",2026-04-12 16:00:07,"xNLaV2j3GJ"
"PM-UNP-19067",2026-05-27 16:00:00,"University Park","38 Sidney Street","38SS P-4 (DHW Recirc Pump)","38SS Boiler Circ Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Rodney Ruff",2026-04-12 16:00:06,"Circ Pump","1.00","0.00","Pump",2026-04-12 16:00:06,"cJ8ZI5z9Pq"
"PM-UNP-19058",2026-05-27 16:00:00,"University Park","730 Main Street","730MS HWH-6 (DHW)","730SS HWH Quarterly PM (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-12 16:00:05,"Water Heater","1.00","0.00","Gas Water Heater",2026-04-27 09:57:15,"b3ITDd1RhX"
"PM-UNP-19057",2026-05-27 16:00:00,"University Park","730 Main Street","730MS HWH-5 (DHW)","730SS HWH Quarterly PM (Engineer)","Every 3 Months","to_do","Eduin Sepulveda",2026-04-12 16:00:05,"Water Heater","1.00","0.00","Gas Water Heater",2026-04-27 09:57:15,"c2P6hRwebH"
"PM-UNP-19044",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS Dry Cool Pump 2","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"Hqrq4gyJzu"
"PM-UNP-19043",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS Dry Cool Pump 1","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"jFTT3xG6cn"
"PM-UNP-19042",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CHWP-4","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"HORA8wiTt8"
"PM-UNP-19041",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CHWP-5","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"opKYuqjkoc"
"PM-UNP-19040",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS HWP-4","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"DShFKxORQg"
"PM-UNP-19039",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS HGP-1","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"HpEMaDmmnG"
"PM-UNP-19038",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS HGP-2","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"2WhT2tYj9v"
"PM-UNP-19037",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CHGP-3","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"BWgqYE6HCt"
"PM-UNP-19036",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CHGP-2","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"OvgpB5uzy9"
"PM-UNP-19035",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CHGP-1","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"SrS1J8wGNN"
"PM-UNP-19034",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS HWP-3","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:03,"Pump","2.00","0.00","Pump",2026-04-11 16:00:03,"wsEjAdhxbm"
"PM-UNP-19033",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CWP-4","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:02,"Pump","2.00","0.00","Pump",2026-04-11 16:00:02,"ODuhBgfZx4"
"PM-UNP-19032",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CWP-1","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:02,"Pump","2.00","0.00","Pump",2026-04-11 16:00:02,"xkpy69U6q2"
"PM-UNP-19031",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CWP-3","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:02,"Pump","2.00","0.00","Pump",2026-04-11 16:00:02,"beA1LwctZG"
"PM-UNP-19030",2026-05-26 16:00:00,"University Park","26 Landsdowne Street","26LS CWP-2","26LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","to_do","Piotr Olszewski",2026-04-11 16:00:02,"Pump","2.00","0.00","Pump",2026-04-11 16:00:02,"eSXLkTeZEF"
"PM-UNP-19010",2026-05-01 23:59:00,"University Park","","","Unscheduled Tasks","","to_do","Sean Martell",2026-04-09 10:38:47,"","0.00","35.50","",2026-04-27 15:10:00,"3NJVUcxfUg"
"PM-UNP-19004",2026-05-01 23:59:00,"University Park","","","Administrative Tasks","","to_do","Sean Martell",2026-04-08 14:57:30,"","0.00","11.00","",2026-04-27 15:10:09,"AdsICaG1ol"
"PM-UNP-18991",2026-05-01 23:59:00,"University Park","","","Unscheduled Tasks","","in_progress","Eduin Sepulveda",2026-04-06 15:19:58,"","","13.08","",2026-04-27 09:34:04,"UnMA15v4C2"
"PM-UNP-18969",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-6 (Garage IT Rm AC-06 & ACCU-06)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Air Cooled Condensing Unit",2026-04-27 09:57:15,"EMP9PxFaSw"
"PM-UNP-18968",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-5 (Water Rm AC-05 & ACCU-05)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Split System",2026-04-27 09:57:15,"8idFG856GB"
"PM-UNP-18967",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-4 (Fire Pump Rm AC-04 & ACCU-04)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Split System",2026-04-27 09:57:15,"4AEwD17N9Q"
"PM-UNP-18966",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-3 (Freight Elev Mech Rm AC-03 & ACCU-03)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Split System",2026-04-27 09:57:15,"IKMCFHGebE"
"PM-UNP-18965",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-2 (Garage Elev Mech Rm AC-01 & ACCU-01)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Split System",2026-04-27 09:57:15,"vZtCFb9CW1"
"PM-UNP-18964",2026-05-20 16:00:00,"University Park","730 Main Street","730MS AC-1 (Pass Elev Mech Rm AC-01 & ACCU-01)","730MS Split System Semi-Annual PM (Engineer)","Every 6 Months","to_do","Eduin Sepulveda",2026-04-05 16:00:04,"Split System","2.00","0.00","Split System",2026-04-27 09:57:15,"5dn3rZDTxY"
"PM-UNP-18924",2026-04-30 16:00:00,"University Park","26 Landsdowne Street","26LS CT-4","26LS Cooling Tower Quarterly PM (Engineer)","Every 3 Months","in_progress","Piotr Olszewski",2026-04-02 16:00:07,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-22 13:43:18,"rI8xMUtnc3"
"PM-UNP-18923",2026-04-30 16:00:00,"University Park","26 Landsdowne Street","26LS CT-3","26LS Cooling Tower Quarterly PM (Engineer)","Every 3 Months","in_progress","Piotr Olszewski",2026-04-02 16:00:07,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-22 13:43:17,"JUD6myYp7h"
"PM-UNP-18922",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS CT-3","88SS Cooling Tower Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-02 16:00:07,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-03 09:13:30,"ce0hxl8a7H"
"PM-UNP-18921",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS CT-2","88SS Cooling Tower Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-02 16:00:07,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-03 09:13:30,"SEAucpFP5e"
"PM-UNP-18920",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS CT-1","88SS Cooling Tower Quarterly PM (Engineer)","Every 3 Months","to_do","Evan Sullivan",2026-04-02 16:00:07,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-03 09:13:30,"5lpyJ1VAyz"
"PM-UNP-18907",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA CT-2","300MA Cooling Tower Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-04-02 16:00:06,"Cooling Tower","1.50","0.00","Cooling Tower",2026-04-02 16:00:06,"yGVtlz6T3C"
"PM-UNP-18906",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA CT-1","300MA Cooling Tower Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-04-02 16:00:06,"Cooling Tower","1.50","0.50","Cooling Tower",2026-04-09 15:20:53,"f6PmUYUskD"
"PM-UNP-18903",2026-05-01 23:59:00,"University Park","","","UNSCHEDULED TASKS","","to_do","Mark Donovan",2026-04-02 09:51:04,"","","30.50","",2026-04-28 11:29:07,"MkcTuNDdWO"
"PM-UNP-18843",2026-05-01 16:00:00,"University Park","","26LS Rounds","26LS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:20,"Rounds","30.00","15.58","Rounds",2026-04-28 09:38:06,"LmxKleLBui"
"PM-UNP-18837",2026-05-01 16:00:00,"University Park","","80LS Rounds","80LS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:20,"Rounds","10.00","3.83","Rounds",2026-04-28 09:38:39,"YGrdgkuTdn"
"PM-UNP-18835",2026-05-01 16:00:00,"University Park","","40LS Rounds","40LS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:19,"Rounds","30.00","15.25","Rounds",2026-04-28 09:37:47,"4p7pOnMHkr"
"PM-UNP-18834",2026-05-01 16:00:00,"University Park","","300MA Rounds","300MA April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:19,"Rounds","30.00","8.83","Rounds",2026-04-27 08:44:45,"wk7QlNr3fg"
"PM-UNP-18828",2026-05-01 16:00:00,"University Park","","45SS Rounds","45SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:19,"Rounds","30.00","9.33","Rounds",2026-04-21 09:10:48,"Bw6Atz7xnZ"
"PM-UNP-18817",2026-05-01 16:00:00,"University Park","","88SS Rounds","88SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:18,"Rounds","30.00","9.50","Rounds",2026-04-28 09:38:55,"w7WaKXYTk0"
"PM-UNP-18796",2026-05-01 16:00:00,"University Park","","65LS Rounds","65LS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:16,"Rounds","30.00","17.42","Rounds",2026-04-27 17:52:11,"f3awwiTokj"
"PM-UNP-18766",2026-05-01 16:00:00,"University Park","","75SS Rounds","75SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:14,"Rounds","30.00","7.92","Rounds",2026-04-21 09:12:17,"RoJbwJVAf4"
"PM-UNP-18763",2026-05-01 16:00:00,"University Park","","64SS Rounds","64SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:13,"Rounds","30.00","7.67","Rounds",2026-04-27 17:52:10,"YFB5lGuiuF"
"PM-UNP-18748",2026-04-28 16:00:00,"University Park","750 Main Street","750MS Generator 1","750MS DEP Generator Log Update (Engineer)","Every 1 Month","to_do","Eduin Sepulveda",2026-03-31 16:04:12,"Generator","0.50","0.00","Generator",2026-04-27 09:34:04,"bSIxunEyee"
"PM-UNP-18745",2026-05-01 16:00:00,"University Park","35 Landsdowne Street","35LS Rounds","35LS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:12,"Rounds","30.00","19.50","Rounds",2026-04-27 17:52:11,"8THSWMCcWf"
"PM-UNP-18742",2026-05-01 16:00:00,"University Park","","350MA Rounds","350MA April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:11,"Rounds","15.00","3.83","Rounds",2026-04-27 08:53:39,"QJFta2PgWC"
"PM-UNP-18739",2026-05-01 16:00:00,"University Park","","20SS Rounds","20SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:11,"Rounds","15.00","5.33","Rounds",2026-04-28 09:38:18,"ffw6CH6iBP"
"PM-UNP-18722",2026-05-01 16:00:00,"University Park","","38SS Rounds","38SS April Rounds (CW Manager)","Every 1 Year","to_do","Jie Lao",2026-03-31 16:04:09,"Rounds","16.00","10.58","Rounds",2026-04-27 17:52:10,"CcShU8i3U8"
"PM-UNP-18718",2026-04-30 23:59:00,"University Park","","","Unscheduled Tasks April","","to_do","Jorge Figueroa",2026-03-31 15:12:12,"","","41.67","",2026-04-27 14:19:15,"EqxzoAB9iD"
"PM-UNP-18717",2026-04-30 00:00:00,"University Park","","","UNSCHEDULED TASKS","","to_do","Eduin Sepulveda",2026-03-31 14:33:21,"","","13.42","",2026-04-28 09:34:41,"ipvrfHHcC5"
"PM-UNP-18574",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS ALL AHU FILTERS","88SS Semi-Annual Filter Swap (CW Manager)","Every 6 Months","in_progress","Jie Lao",2026-03-16 16:00:15,"Filters (Box/Bag)","12.00","13.00","Filters (Box/Bag)",2026-04-28 09:40:04,"1ReBC9fbzQ"
"PM-UNP-18568",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA EF-1 (Loading Dock)","350MA Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-03-16 16:00:14,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:14,"21XnKCGvdJ"
"PM-UNP-18567",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA EF-4 (Toilet Exhaust)","350MA Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-03-16 16:00:14,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:14,"bacYbBRaRr"
"PM-UNP-18566",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA EF-3 (Elev Machine Rm Exhaust)","350MA Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-03-16 16:00:14,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:14,"A6rR1S1ReB"
"PM-UNP-18565",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA EF-2 (Elec Rm Exhaust)","350MA Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-03-16 16:00:14,"Exhaust Fan","2.00","0.00","Exhaust Fan",2026-03-16 16:00:14,"2pOsAes5T5"
"PM-UNP-18564",2026-04-30 16:00:00,"University Park","730 Main Street","730MS ALL AHU/EAHU Filters","Upark Annual AHU/EAHU Filter Swap (CW Manager)","Every 1 Year","to_do","Eduin Sepulveda",2026-03-16 16:00:14,"Filters (Box/Bag)","2.00","0.00","Filters (Box/Bag)",2026-04-27 09:34:04,"rAcT0tKUI9"
"PM-UNP-18563",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA SF-2 (Stair 2 Press. Fan)","300MA Supply Fan Quarterly PM (Engineer)","Every 3 Months","on_hold","Jorge Figueroa",2026-03-16 16:00:14,"Supply Fan","2.00","0.00","Supply Fan",2026-04-20 15:15:07,"4XSCLCXL4N"
"PM-UNP-18562",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA SF-3 (Stair 3 Press. Fan)","300MA Supply Fan Quarterly PM (Engineer)","Every 3 Months","on_hold","Jorge Figueroa",2026-03-16 16:00:14,"Supply Fan","2.00","0.00","Supply Fan",2026-04-20 15:15:42,"RZtCnxh93x"
"PM-UNP-18561",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA SF-1 (Stair 1 Press. Fan)","300MA Supply Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Jorge Figueroa",2026-03-16 16:00:14,"Supply Fan","2.00","0.00","Supply Fan",2026-03-16 16:00:14,"JS8b9L40vy"
"PM-UNP-18535",2026-04-30 16:00:00,"University Park","40 Landsdowne Street","40LS P-3.3 (CW)","40LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","in_progress","Piotr Olszewski",2026-03-16 16:00:12,"Pump","2.00","0.00","Pump",2026-04-28 12:45:23,"2Nj5i6JEAk"
"PM-UNP-18528",2026-04-30 16:00:00,"University Park","40 Landsdowne Street","40LS P-1.3 (Primary CHW)","40LS HVAC Pump Quarterly PM (Engineer)","Every 3 Months","in_progress","Piotr Olszewski",2026-03-16 16:00:12,"Pump","2.00","0.00","Pump",2026-04-27 10:50:50,"khVibyIVMx"
"PM-UNP-18525",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA HX-2 (Free Cooling)","300MA Heat Exchanger Maintenance (Engineer) - SA","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:11,"Heat Exchanger","1.00","0.00","Heat Exchanger",2026-03-16 16:00:11,"zdGKypX1hU"
"PM-UNP-18524",2026-04-30 16:00:00,"University Park","300 Massachusetts Avenue","300MA HX-1 (AHHW HX)","300MA Heat Exchanger Maintenance (Engineer) - SA","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:11,"Heat Exchanger","1.00","0.00","Heat Exchanger",2026-03-16 16:00:11,"MQSduEirjg"
"PM-UNP-18521",2026-04-30 16:00:00,"University Park","750 Main Street","750MS ALL AHU/EAHU Filters","Upark Annual AHU/EAHU Filter Swap (CW Manager)","Every 1 Year","to_do","Eduin Sepulveda",2026-03-16 16:00:11,"Filters (Box/Bag)","2.00","0.00","Filters (Box/Bag)",2026-04-27 09:34:04,"Jjhr5U1z19"
"PM-UNP-18520",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS  F-5.3 (Smoke Vestibule Supply)","35LS Supply Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:10,"Supply Fan","2.00","0.00","Supply Fan",2026-03-16 16:00:10,"ZZ3j6YbpnO"
"PM-UNP-18519",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-5.2 (Stair Pressurization)","35LS Supply Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:10,"Supply Fan","2.00","0.00","Supply Fan",2026-03-16 16:00:10,"z5lQBmLf42"
"PM-UNP-18518",2026-04-30 16:00:00,"University Park","35 Landsdowne Street","35LS F-5.1 (Stair Pressurization)","35LS Supply Fan Quarterly PM (Engineer)","Every 3 Months","to_do","Brandon Gonzalez",2026-03-16 16:00:10,"Supply Fan","2.00","0.00","Supply Fan",2026-03-16 16:00:10,"zOOtUh5Sv8"
"PM-UNP-18517",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA FPT-5 (OFBCT5)","350 Mass Ave Semi Annual FPT PMs","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:10,"Fan Powered Terminal","2.00","0.00","Terminal Device",2026-03-16 16:00:10,"ZbsHBcuByo"
"PM-UNP-18516",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA FPT-4 (OFBCT4)","350 Mass Ave Semi Annual FPT PMs","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:10,"Fan Powered Terminal","2.00","0.00","Terminal Device",2026-03-16 16:00:10,"mHvkNP2f73"
"PM-UNP-18515",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA FPT-3 (OFBCT3)","350 Mass Ave Semi Annual FPT PMs","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:10,"Fan Powered Terminal","2.00","0.00","Terminal Device",2026-03-16 16:00:10,"8SNN8A491Q"
"PM-UNP-18514",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA FPT-2 (OFBCT2)","350 Mass Ave Semi Annual FPT PMs","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:10,"Fan Powered Terminal","2.00","0.00","Terminal Device",2026-03-16 16:00:10,"l7yZ5HZsV0"
"PM-UNP-18513",2026-04-30 16:00:00,"University Park","350 Massachusetts Avenue","350MA FPT-1 (OFBCT1)","350 Mass Ave Semi Annual FPT PMs","Every 6 Months","to_do","Jorge Figueroa",2026-03-16 16:00:10,"Fan Powered Terminal","2.00","0.00","Terminal Device",2026-03-16 16:00:10,"HjHRF2fuHA"
"PM-UNP-18510",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-2 RF","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"lM9eL15GY0"
"PM-UNP-18509",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-1 SF-B","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"9oqyVZ98Ao"
"PM-UNP-18508",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-2 SF-B","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"PipeukBLHB"
"PM-UNP-18507",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-2 SF-A","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"lubtBRwagi"
"PM-UNP-18506",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-1 RF","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"3XtilDjTyT"
"PM-UNP-18505",2026-04-30 16:00:00,"University Park","88 Sidney Street","88SS VFD AHU-1 SF-A","88SS AHU VFD Maintenance (Engineer) - A","Every 1 Year","to_do","Evan Sullivan",2026-03-16 16:00:09,"Variable Frequency Drive","1.00","0.00","Variable Frequency Drive",2026-03-18 09:37:21,"ZHAL9UMpDI"
"PM-UNP-18504",2026-04-30 16:00:00,"University Park","65 Landsdowne Street","65LS ALL AHU FILTERS","65LS Semi-Annual Filter Swap (Engineer)","Every 6 Months","on_hold","Evan Sullivan",2026-03-16 16:00:09,"Filters (Box/Bag)","12.00","0.00","Filters (Box/Bag)",2026-04-28 15:16:01,"grW2omr3QZ"
